FirstName,LastName,BillingCountry,BillingCity,billingState,Sale_FirstName,Sale_LastName,salesMade,ArtistName,AlbumName,GenreName,trackSales,invoiceSales
Kathy,Chase,USA,Reno,NV,Steve,Johnson,720.1600000000011,Ozzy Osbourne,Diary of a Madman (Remastered),Rock,0.99,8.91
Leonie,Köhler,Germany,Stuttgart,State is Unknown,Steve,Johnson,720.1600000000011,Pearl Jam,Riot Act,Rock,0.99,8.91
Lucas,Mancini,Italy,Rome,RM,Steve,Johnson,720.1600000000011,Faith No More,King For A Day Fool For A Lifetime,Rock,0.99,8.91
Marc,Dubois,France,Lyon,State is Unknown,Steve,Johnson,720.1600000000011,Ozzy Osbourne,Tribute,Metal,0.99,8.91
Marc,Dubois,France,Lyon,State is Unknown,Steve,Johnson,720.1600000000011,Paul D'Ianno,The Beast Live,Rock,0.99,8.91
Mark,Philips,Canada,Edmonton,AB,Steve,Johnson,720.1600000000011,Audioslave,Audioslave,Rock,0.99,8.91
Martha,Silk,Canada,Halifax,NS,Steve,Johnson,720.1600000000011,Deep Purple,MK III The Final Concerts [Disc 1],Rock,0.99,8.91
Martha,Silk,Canada,Halifax,NS,Steve,Johnson,720.1600000000011,Led Zeppelin,Physical Graffiti [Disc 1],Rock,0.99,8.91
Victor,Stevens,USA,Madison,WI,Steve,Johnson,720.1600000000011,Iron Maiden,The X Factor,Rock,0.99,8.91
Victor,Stevens,USA,Madison,WI,Steve,Johnson,720.1600000000011,Jamiroquai,Emergency On Planet Earth,Rock,0.99,8.91
Joakim,Johansson,Sweden,Stockholm,State is Unknown,Steve,Johnson,720.1600000000011,Titãs,Acústico,Alternative & Punk,0.99,6.94
Edward,Francis,Canada,Ottawa,ON,Jane,Peacock,833.0400000000016,Van Halen,Diver Down,Rock,0.99,5.94
Ellie,Sullivan,Canada,Yellowknife,NT,Jane,Peacock,833.0400000000016,Queen,Greatest Hits I,Rock,0.99,5.94
Ellie,Sullivan,Canada,Yellowknife,NT,Jane,Peacock,833.0400000000016,R.E.M.,Green,Alternative & Punk,0.99,5.94
Ellie,Sullivan,Canada,Yellowknife,NT,Jane,Peacock,833.0400000000016,R.E.M. Feat. Kate Pearson,Out Of Time,Alternative & Punk,0.99,5.94
Emma,Jones,United Kingdom,London,State is Unknown,Jane,Peacock,833.0400000000016,"Terry Bozzio, Tony Levin & Steve Stevens",[1997] Black Light Syndrome,Rock,0.99,5.94
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833.0400000000016,Gene Krupa,Up An' Atom,Jazz,0.99,5.94
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833.0400000000016,Various Artists,Vozes do MPB,Latin,0.99,5.94
Jennifer,Peterson,Canada,Vancouver,BC,Jane,Peacock,833.0400000000016,Os Paralamas Do Sucesso,Arquivo Os Paralamas Do Sucesso,Latin,0.99,5.94
Ladislav,Kovács,Hungary,Budapest,State is Unknown,Jane,Peacock,833.0400000000016,Body Count,Body Count,Alternative & Punk,0.99,5.94
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833.0400000000016,Led Zeppelin,IV,Rock,0.99,5.94
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833.0400000000016,Led Zeppelin,Led Zeppelin III,Rock,0.99,5.94
Phil,Hughes,United Kingdom,London,State is Unknown,Jane,Peacock,833.0400000000016,R.E.M. Feat. Kate Pearson,Out Of Time,Alternative & Punk,0.99,5.94
Robert,Brown,Canada,Toronto,ON,Jane,Peacock,833.0400000000016,U2,B-Sides 1980-1990,Rock,0.99,5.94
Terhi,Hämäläinen,Finland,Helsinki,State is Unknown,Jane,Peacock,833.0400000000016,Queen,Greatest Hits II,Rock,0.99,5.94
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833.0400000000016,Iron Maiden,Somewhere in Time,Metal,0.99,5.94
Wyatt,Girard,France,Bordeaux,State is Unknown,Jane,Peacock,833.0400000000016,Faith No More,The Real Thing,Alternative & Punk,0.99,5.94
Aaron,Mitchell,Canada,Winnipeg,MB,Margaret,Park,775.4000000000005,Soundgarden,A-Sides,Rock,0.99,5.94
Aaron,Mitchell,Canada,Winnipeg,MB,Margaret,Park,775.4000000000005,Stone Temple Pilots,Core,Rock,0.99,5.94
Bjørn,Hansen,Norway,Oslo,State is Unknown,Margaret,Park,775.4000000000005,Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,0.99,5.94
Bjørn,Hansen,Norway,Oslo,State is Unknown,Margaret,Park,775.4000000000005,Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Latin,0.99,5.94
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775.4000000000005,Iron Maiden,Somewhere in Time,Metal,0.99,5.94
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775.4000000000005,Iron Maiden,The Number of The Beast,Metal,0.99,5.94
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775.4000000000005,Iron Maiden,The Number of The Beast,Rock,0.99,5.94
Diego,Gutiérrez,Argentina,Buenos Aires,State is Unknown,Margaret,Park,775.4000000000005,Metallica,Load,Metal,0.99,5.94
Dominique,Lefebvre,France,Paris,State is Unknown,Margaret,Park,775.4000000000005,Godsmack,Faceless,Metal,0.99,5.94
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775.4000000000005,U2,Zooropa,Rock,0.99,5.94
Fernanda,Ramos,Brazil,Brasília,DF,Margaret,Park,775.4000000000005,"Terry Bozzio, Tony Levin & Steve Stevens",[1997] Black Light Syndrome,Rock,0.99,5.94
Heather,Leacock,USA,Orlando,FL,Margaret,Park,775.4000000000005,Eric Clapton,Unplugged,Blues,0.99,5.94
Madalena,Sampaio,Portugal,Porto,State is Unknown,Margaret,Park,775.4000000000005,Ozzy Osbourne,Bark at the Moon (Remastered),Rock,0.99,5.94
Madalena,Sampaio,Portugal,Porto,State is Unknown,Margaret,Park,775.4000000000005,Ozzy Osbourne,No More Tears (Remastered),Rock,0.99,5.94
Madalena,Sampaio,Portugal,Porto,State is Unknown,Margaret,Park,775.4000000000005,Ozzy Osbourne,Tribute,Metal,0.99,5.94
Patrick,Gray,USA,Tucson,AZ,Margaret,Park,775.4000000000005,Adrian Leaper & Doreen de Feis,Górecki: Symphony No. 3,Classical,0.99,5.94
Patrick,Gray,USA,Tucson,AZ,Margaret,Park,775.4000000000005,Kent Nagano and Orchestre de l'Opéra de Lyon,Weill: The Seven Deadly Sins,Classical,0.99,5.94
Patrick,Gray,USA,Tucson,AZ,Margaret,Park,775.4000000000005,Martin Roscoe,"Szymanowski: Piano Works, Vol. 1",Classical,0.99,5.94
Patrick,Gray,USA,Tucson,AZ,Margaret,Park,775.4000000000005,Philharmonia Orchestra & Sir Neville Marriner,Mendelssohn: A Midsummer Night's Dream,Classical,0.99,5.94
Richard,Cunningham,USA,Fort Worth,TX,Margaret,Park,775.4000000000005,Caetano Veloso,Sozinho Remix Ao Vivo,Latin,0.99,5.94
Stanisław,Wójcik,Poland,Warsaw,State is Unknown,Margaret,Park,775.4000000000005,U2,Pop,Rock,0.99,5.94
Stanisław,Wójcik,Poland,Warsaw,State is Unknown,Margaret,Park,775.4000000000005,U2,The Best Of 1980-1990,Rock,0.99,5.94
Astrid,Gruber,Austria,Vienne,State is Unknown,Steve,Johnson,720.1600000000011,Amy Winehouse,Frank,Pop,0.99,5.94
Astrid,Gruber,Austria,Vienne,State is Unknown,Steve,Johnson,720.1600000000011,Berliner Philharmoniker & Herbert Von Karajan,Grieg: Peer Gynt Suites & Sibelius: Pelléas et Mélisande,Classical,0.99,5.94
Astrid,Gruber,Austria,Vienne,State is Unknown,Steve,Johnson,720.1600000000011,Berliner Philharmoniker & Herbert Von Karajan,Mozart: Symphonies Nos. 40 & 41,Classical,0.99,5.94
Enrique,Muñoz,Spain,Madrid,State is Unknown,Steve,Johnson,720.1600000000011,Tim Maia,Serie Sem Limite (Disc 1),Latin,0.99,5.94
Hannah,Schneider,Germany,Berlin,State is Unknown,Steve,Johnson,720.1600000000011,Metallica,Garage Inc. (Disc 2),Metal,0.99,5.94
Helena,Holý,Czech Republic,Prague,State is Unknown,Steve,Johnson,720.1600000000011,Buddy Guy,The Best Of Buddy Guy - The Millenium Collection,Blues,0.99,5.94
Jack,Smith,USA,Redmond,WA,Steve,Johnson,720.1600000000011,Metallica,ReLoad,Metal,0.99,5.94
Lucas,Mancini,Italy,Rome,RM,Steve,Johnson,720.1600000000011,Accept,Restless and Wild,Rock,0.99,5.94
Lucas,Mancini,Italy,Rome,RM,Steve,Johnson,720.1600000000011,Emerson String Quartet,Schubert: The Late String Quartets & String Quintet (3 CD's),Classical,0.99,5.94
Lucas,Mancini,Italy,Rome,RM,Steve,Johnson,720.1600000000011,Michele Campanella,Liszt - 12 Études D'Execution Transcendante,Classical,0.99,5.94
Luis,Rojas,Chile,Santiago,State is Unknown,Steve,Johnson,720.1600000000011,Led Zeppelin,Coda,Rock,0.99,5.94
Luis,Rojas,Chile,Santiago,State is Unknown,Steve,Johnson,720.1600000000011,Led Zeppelin,In Through The Out Door,Rock,0.99,5.94
Marc,Dubois,France,Lyon,State is Unknown,Steve,Johnson,720.1600000000011,Djavan,Djavan Ao Vivo - Vol. 1,Latin,0.99,5.94
Martha,Silk,Canada,Halifax,NS,Steve,Johnson,720.1600000000011,Tim Maia,Serie Sem Limite (Disc 2),Latin,0.99,5.94
Ellie,Sullivan,Canada,Yellowknife,NT,Jane,Peacock,833.0400000000016,Judas Priest,Living After Midnight,Metal,0.99,3.96
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833.0400000000016,Antal Doráti & London Symphony Orchestra,"Tchaikovsky: 1812 Festival Overture, Op.49, Capriccio Italien & Beethoven: Wellington's Victory",Classical,0.99,3.96
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833.0400000000016,"Felix Schmidt, London Symphony Orchestra & Rafael Frühbeck de Burgos",Elgar: Cello Concerto & Vaughan Williams: Fantasias,Classical,0.99,3.96
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833.0400000000016,Michael Tilson Thomas & San Francisco Symphony,Berlioz: Symphonie Fantastique,Classical,0.99,3.96
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833.0400000000016,Michael Tilson Thomas & San Francisco Symphony,Prokofiev: Romeo & Juliet,Classical,0.99,3.96
Isabelle,Mercier,France,Dijon,State is Unknown,Jane,Peacock,833.0400000000016,"Equale Brass Ensemble, John Eliot Gardiner & Munich Monteverdi Orchestra and Choir",Purcell: Music for the Queen Mary,Classical,0.99,3.96
Isabelle,Mercier,France,Dijon,State is Unknown,Jane,Peacock,833.0400000000016,Julian Bream,"J.S. Bach: Chaconne, Suite in E Minor, Partita in E Major & Prelude, Fugue and Allegro",Classical,0.99,3.96
Isabelle,Mercier,France,Dijon,State is Unknown,Jane,Peacock,833.0400000000016,"Roger Norrington, London Classical Players",Purcell: The Fairy Queen,Classical,0.99,3.96
Isabelle,Mercier,France,Dijon,State is Unknown,Jane,Peacock,833.0400000000016,The King's Singers,English Renaissance,Classical,0.99,3.96
Niklas,Schröder,Germany,Berlin,State is Unknown,Jane,Peacock,833.0400000000016,Faith No More,Album Of The Year,Alternative & Punk,0.99,3.96
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833.0400000000016,Various Artists,Vozes do MPB,Latin,0.99,3.96
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775.4000000000005,Gilberto Gil,Quanta Gente Veio ver--Bônus De Carnaval,Jazz,0.99,3.96
João,Fernandes,Portugal,Lisbon,State is Unknown,Margaret,Park,775.4000000000005,Led Zeppelin,Led Zeppelin III,Rock,0.99,3.96
Richard,Cunningham,USA,Fort Worth,TX,Margaret,Park,775.4000000000005,U2,Zooropa,Rock,0.99,3.96
Stanisław,Wójcik,Poland,Warsaw,State is Unknown,Margaret,Park,775.4000000000005,Queen,News Of The World,Rock,0.99,3.96
Stanisław,Wójcik,Poland,Warsaw,State is Unknown,Margaret,Park,775.4000000000005,R.E.M.,Green,Alternative & Punk,0.99,3.96
Enrique,Muñoz,Spain,Madrid,State is Unknown,Steve,Johnson,720.1600000000011,Olodum,Olodum,Latin,0.99,3.96
Hannah,Schneider,Germany,Berlin,State is Unknown,Steve,Johnson,720.1600000000011,Eric Clapton,Unplugged,Latin,0.99,3.96
Helena,Holý,Czech Republic,Prague,State is Unknown,Steve,Johnson,720.1600000000011,U2,The Best Of 1980-1990,Rock,0.99,3.96
Joakim,Johansson,Sweden,Stockholm,State is Unknown,Steve,Johnson,720.1600000000011,Ozzy Osbourne,Blizzard of Ozz,Rock,0.99,3.96
Joakim,Johansson,Sweden,Stockholm,State is Unknown,Steve,Johnson,720.1600000000011,Ozzy Osbourne,Diary of a Madman (Remastered),Rock,0.99,3.96
Joakim,Johansson,Sweden,Stockholm,State is Unknown,Steve,Johnson,720.1600000000011,Ozzy Osbourne,No More Tears (Remastered),Rock,0.99,3.96
Joakim,Johansson,Sweden,Stockholm,State is Unknown,Steve,Johnson,720.1600000000011,Ozzy Osbourne,Tribute,Metal,0.99,3.96
Leonie,Köhler,Germany,Stuttgart,State is Unknown,Steve,Johnson,720.1600000000011,Bruce Dickinson,Chemical Wedding,Metal,0.99,3.96
Martha,Silk,Canada,Halifax,NS,Steve,Johnson,720.1600000000011,Os Paralamas Do Sucesso,Arquivo Os Paralamas Do Sucesso,Latin,0.99,3.96
Steve,Murray,United Kingdom,Edinburgh ,State is Unknown,Steve,Johnson,720.1600000000011,Iron Maiden,Piece Of Mind,Metal,0.99,3.96
Dominique,Lefebvre,France,Paris,State is Unknown,Margaret,Park,775.4000000000005,Dread Zeppelin,Un-Led-Ed,Rock,0.99,2.98
Edward,Francis,Canada,Ottawa,ON,Jane,Peacock,833.0400000000016,Metallica,Black Album,Metal,0.99,1.98
Edward,Francis,Canada,Ottawa,ON,Jane,Peacock,833.0400000000016,Metallica,Garage Inc. (Disc 2),Metal,0.99,1.98
Frank,Ralston,USA,Chicago,IL,Jane,Peacock,833.0400000000016,Smashing Pumpkins,Rotten Apples: Greatest Hits,Alternative & Punk,0.99,1.98
Frank,Ralston,USA,Chicago,IL,Jane,Peacock,833.0400000000016,Soundgarden,A-Sides,Rock,0.99,1.98
Hugh,O'Reilly,Ireland,Dublin,Dublin,Jane,Peacock,833.0400000000016,Spyro Gyra,Morning Dance,Jazz,0.99,1.98
Hugh,O'Reilly,Ireland,Dublin,Dublin,Jane,Peacock,833.0400000000016,Stevie Ray Vaughan & Double Trouble,In Step,Blues,0.99,1.98
Luís,Gonçalves,Brazil,São José dos Campos,SP,Jane,Peacock,833.0400000000016,Academy of St. Martin in the Fields & Sir Neville Marriner,The World of Classical Favourites,Classical,0.99,1.98
Luís,Gonçalves,Brazil,São José dos Campos,SP,Jane,Peacock,833.0400000000016,Berliner Philharmoniker & Hans Rosbaud,Sibelius: Finlandia,Classical,0.99,1.98
Manoj,Pareek,India,Delhi,State is Unknown,Jane,Peacock,833.0400000000016,"Emanuel Ax, Eugene Ormandy & Philadelphia Orchestra",Chopin: Piano Concertos Nos. 1 & 2,Classical,0.99,1.98
Manoj,Pareek,India,Delhi,State is Unknown,Jane,Peacock,833.0400000000016,Orchestra of The Age of Enlightenment,Bach: The Brandenburg Concertos,Classical,0.99,1.98
Phil,Hughes,United Kingdom,London,State is Unknown,Jane,Peacock,833.0400000000016,Iron Maiden,The Number of The Beast,Metal,0.99,1.98
Phil,Hughes,United Kingdom,London,State is Unknown,Jane,Peacock,833.0400000000016,Iron Maiden,The X Factor,Rock,0.99,1.98
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833.0400000000016,Green Day,International Superhits,Alternative & Punk,0.99,1.98
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833.0400000000016,Spyro Gyra,Heart of the Night,Jazz,0.99,1.98
Aaron,Mitchell,Canada,Winnipeg,MB,Margaret,Park,775.4000000000005,Led Zeppelin,Led Zeppelin I,Rock,0.99,1.98
Aaron,Mitchell,Canada,Winnipeg,MB,Margaret,Park,775.4000000000005,Led Zeppelin,Led Zeppelin II,Rock,0.99,1.98
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775.4000000000005,Black Sabbath,Black Sabbath Vol. 4 (Remaster),Metal,0.99,1.98
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775.4000000000005,Body Count,Body Count,Alternative & Punk,0.99,1.98
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775.4000000000005,Otto Klemperer & Philharmonia Orchestra,Beethoven: Symphony No. 6 'Pastoral' Etc.,Classical,0.99,1.98
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775.4000000000005,Yehudi Menuhin,Bartok: Violin & Viola Concertos,Classical,0.99,1.98
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775.4000000000005,Marvin Gaye,Seek And Shall Find: More Of The Best (1963-1981),R&B/Soul,0.99,1.98
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775.4000000000005,Men At Work,The Best Of Men At Work,Rock,0.99,1.98
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775.4000000000005,Eric Clapton,The Cream Of Clapton,Blues,0.99,1.98
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775.4000000000005,Eric Clapton,Unplugged,Blues,0.99,1.98
Patrick,Gray,USA,Tucson,AZ,Margaret,Park,775.4000000000005,Os Paralamas Do Sucesso,Acústico MTV,Latin,0.99,1.98
Patrick,Gray,USA,Tucson,AZ,Margaret,Park,775.4000000000005,Os Paralamas Do Sucesso,Arquivo II,Latin,0.99,1.98
Patrick,Gray,USA,Tucson,AZ,Margaret,Park,775.4000000000005,Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Hip Hop/Rap,0.99,1.98
Patrick,Gray,USA,Tucson,AZ,Margaret,Park,775.4000000000005,Queen,Greatest Hits I,Rock,0.99,1.98
Leonie,Köhler,Germany,Stuttgart,State is Unknown,Steve,Johnson,720.1600000000011,Accept,Balls to the Wall,Rock,0.99,1.98
Leonie,Köhler,Germany,Stuttgart,State is Unknown,Steve,Johnson,720.1600000000011,Accept,Restless and Wild,Rock,0.99,1.98
Marc,Dubois,France,Lyon,State is Unknown,Steve,Johnson,720.1600000000011,"Academy of St. Martin in the Fields, Sir Neville Marriner & Thurston Dart",Bach: Orchestral Suites Nos. 1 - 4,Classical,0.99,1.98
Marc,Dubois,France,Lyon,State is Unknown,Steve,Johnson,720.1600000000011,The 12 Cellists of The Berlin Philharmonic,South American Getaway,Classical,0.99,1.98
Edward,Francis,Canada,Ottawa,ON,Jane,Peacock,833.0400000000016,Iron Maiden,Rock In Rio [CD2],Rock,0.99,0.99
Ellie,Sullivan,Canada,Yellowknife,NT,Jane,Peacock,833.0400000000016,Faith No More,Album Of The Year,Alternative & Punk,0.99,0.99
Emma,Jones,United Kingdom,London,State is Unknown,Jane,Peacock,833.0400000000016,Elis Regina,Elis Regina-Minha História,Latin,0.99,0.99
Frank,Ralston,USA,Chicago,IL,Jane,Peacock,833.0400000000016,Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Hip Hop/Rap,0.99,0.99
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833.0400000000016,Smashing Pumpkins,Judas 0: B-Sides and Rarities,Alternative & Punk,0.99,0.99
Fynn,Zimmermann,Germany,Frankfurt,State is Unknown,Jane,Peacock,833.0400000000016,Chico Buarque,Minha Historia,Latin,0.99,0.99
Hugh,O'Reilly,Ireland,Dublin,Dublin,Jane,Peacock,833.0400000000016,Os Paralamas Do Sucesso,Arquivo Os Paralamas Do Sucesso,Latin,0.99,0.99
Isabelle,Mercier,France,Dijon,State is Unknown,Jane,Peacock,833.0400000000016,Spyro Gyra,Morning Dance,Jazz,0.99,0.99
Jennifer,Peterson,Canada,Vancouver,BC,Jane,Peacock,833.0400000000016,Antônio Carlos Jobim,Chill: Brazil (Disc 2),Latin,0.99,0.99
Ladislav,Kovács,Hungary,Budapest,State is Unknown,Jane,Peacock,833.0400000000016,O Terço,Compositores,Rock,0.99,0.99
Luís,Gonçalves,Brazil,São José dos Campos,SP,Jane,Peacock,833.0400000000016,U2,Rattle And Hum,Rock,0.99,0.99
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833.0400000000016,Amy Winehouse,Back to Black,R&B/Soul,0.99,0.99
Niklas,Schröder,Germany,Berlin,State is Unknown,Jane,Peacock,833.0400000000016,Calexico,Carried to Dust (Bonus Track Version),Alternative,0.99,0.99
Phil,Hughes,United Kingdom,London,State is Unknown,Jane,Peacock,833.0400000000016,Gene Krupa,Up An' Atom,Jazz,0.99,0.99
Robert,Brown,Canada,Toronto,ON,Jane,Peacock,833.0400000000016,Led Zeppelin,Led Zeppelin I,Rock,0.99,0.99
Roberto,Almeida,Brazil,Rio de Janeiro,RJ,Jane,Peacock,833.0400000000016,Guns N' Roses,Use Your Illusion I,Rock,0.99,0.99
Terhi,Hämäläinen,Finland,Helsinki,State is Unknown,Jane,Peacock,833.0400000000016,Queen,News Of The World,Rock,0.99,0.99
Wyatt,Girard,France,Bordeaux,State is Unknown,Jane,Peacock,833.0400000000016,Titãs,Acústico,Alternative & Punk,0.99,0.99
Aaron,Mitchell,Canada,Winnipeg,MB,Margaret,Park,775.4000000000005,Djavan,Djavan Ao Vivo - Vol. 02,Latin,0.99,0.99
Bjørn,Hansen,Norway,Oslo,State is Unknown,Margaret,Park,775.4000000000005,Stone Temple Pilots,Core,Rock,0.99,0.99
Daan,Peeters,Belgium,Brussels,State is Unknown,Margaret,Park,775.4000000000005,Metallica,Master Of Puppets,Metal,0.99,0.99
Dan,Miller,USA,Mountain View,CA,Margaret,Park,775.4000000000005,U2,All That You Can't Leave Behind,Rock,0.99,0.99
Diego,Gutiérrez,Argentina,Buenos Aires,State is Unknown,Margaret,Park,775.4000000000005,Bruce Dickinson,Chemical Wedding,Metal,0.99,0.99
Dominique,Lefebvre,France,Paris,State is Unknown,Margaret,Park,775.4000000000005,U2,How To Dismantle An Atomic Bomb,Rock,0.99,0.99
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775.4000000000005,Iron Maiden,Powerslave,Metal,0.99,0.99
Fernanda,Ramos,Brazil,Brasília,DF,Margaret,Park,775.4000000000005,Eric Clapton,The Cream Of Clapton,Blues,0.99,0.99
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775.4000000000005,Spyro Gyra,Heart of the Night,Jazz,0.99,0.99
František,Wichterlová,Czech Republic,Prague,State is Unknown,Margaret,Park,775.4000000000005,R.E.M.,Green,Alternative & Punk,0.99,0.99
Heather,Leacock,USA,Orlando,FL,Margaret,Park,775.4000000000005,Tim Maia,Serie Sem Limite (Disc 1),Latin,0.99,0.99
John,Gordon,USA,Boston,MA,Margaret,Park,775.4000000000005,Smashing Pumpkins,Rotten Apples: Greatest Hits,Alternative & Punk,0.99,0.99
João,Fernandes,Portugal,Lisbon,State is Unknown,Margaret,Park,775.4000000000005,Various Artists,Vozes do MPB,Latin,0.99,0.99
Kara,Nielsen,Denmark,Copenhagen,State is Unknown,Margaret,Park,775.4000000000005,Led Zeppelin,Houses Of The Holy,Rock,0.99,0.99
Madalena,Sampaio,Portugal,Porto,State is Unknown,Margaret,Park,775.4000000000005,Metallica,Garage Inc. (Disc 1),Metal,0.99,0.99
Mark,Taylor,Australia,Sidney,NSW,Margaret,Park,775.4000000000005,Kiss,Greatest Kiss,Rock,0.99,0.99
Patrick,Gray,USA,Tucson,AZ,Margaret,Park,775.4000000000005,Metallica,Black Album,Metal,0.99,0.99
Richard,Cunningham,USA,Fort Worth,TX,Margaret,Park,775.4000000000005,Os Paralamas Do Sucesso,Acústico MTV,Latin,0.99,0.99
Stanisław,Wójcik,Poland,Warsaw,State is Unknown,Margaret,Park,775.4000000000005,Iron Maiden,Live At Donington 1992 (Disc 2),Rock,0.99,0.99
Alexandre,Rocha,Brazil,São Paulo,SP,Steve,Johnson,720.1600000000011,Gilberto Gil,Quanta Gente Veio Ver (Live),Latin,0.99,0.99
Astrid,Gruber,Austria,Vienne,State is Unknown,Steve,Johnson,720.1600000000011,Marvin Gaye,Seek And Shall Find: More Of The Best (1963-1981),R&B/Soul,0.99,0.99
Enrique,Muñoz,Spain,Madrid,State is Unknown,Steve,Johnson,720.1600000000011,Iron Maiden,The Number of The Beast,Metal,0.99,0.99
Hannah,Schneider,Germany,Berlin,State is Unknown,Steve,Johnson,720.1600000000011,Black Sabbath,Black Sabbath Vol. 4 (Remaster),Metal,0.99,0.99
Helena,Holý,Czech Republic,Prague,State is Unknown,Steve,Johnson,720.1600000000011,Olodum,Olodum,Latin,0.99,0.99
Jack,Smith,USA,Redmond,WA,Steve,Johnson,720.1600000000011,Caetano Veloso,Prenda Minha,Latin,0.99,0.99
Joakim,Johansson,Sweden,Stockholm,State is Unknown,Steve,Johnson,720.1600000000011,Green Day,American Idiot,Alternative & Punk,0.99,0.99
Johannes,Van der Berg,Netherlands,Amsterdam,VV,Steve,Johnson,720.1600000000011,Kiss,Unplugged [Live],Rock,0.99,0.99
Julia,Barnett,USA,Salt Lake City,UT,Steve,Johnson,720.1600000000011,Judas Priest,Living After Midnight,Metal,0.99,0.99
Kathy,Chase,USA,Reno,NV,Steve,Johnson,720.1600000000011,U2,The Best Of 1980-1990,Rock,0.99,0.99
Leonie,Köhler,Germany,Stuttgart,State is Unknown,Steve,Johnson,720.1600000000011,The Who,My Generation - The Very Best Of The Who,Rock,0.99,0.99
Lucas,Mancini,Italy,Rome,RM,Steve,Johnson,720.1600000000011,Metallica,Kill 'Em All,Metal,0.99,0.99
Luis,Rojas,Chile,Santiago,State is Unknown,Steve,Johnson,720.1600000000011,Chicago Symphony Orchestra & Fritz Reiner,Scheherazade,Classical,0.99,0.99
Marc,Dubois,France,Lyon,State is Unknown,Steve,Johnson,720.1600000000011,The Tea Party,Tangents,Alternative & Punk,0.99,0.99
Mark,Philips,Canada,Edmonton,AB,Steve,Johnson,720.1600000000011,Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,0.99,0.99
Martha,Silk,Canada,Halifax,NS,Steve,Johnson,720.1600000000011,Eric Clapton,Unplugged,Latin,0.99,0.99
Steve,Murray,United Kingdom,Edinburgh ,State is Unknown,Steve,Johnson,720.1600000000011,Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,0.99,0.99
Victor,Stevens,USA,Madison,WI,Steve,Johnson,720.1600000000011,R.E.M.,The Best Of R.E.M.: The IRS Years,Alternative & Punk,0.99,0.99
