FirstName,LastName,BillingCountry,BillingCity,billingState,Sale_FirstName,Sale_LastName,salesMade,ArtistName,AlbumName,GenreName,trackSales,invoiceSales,monthBucket
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833,Michael Tilson Thomas & San Francisco Symphony,Berlioz: Symphonie Fantastique,Classical,0.99,3.96,October
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833,Michael Tilson Thomas & San Francisco Symphony,Prokofiev: Romeo & Juliet,Classical,0.99,3.96,October
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833,Various Artists,Vozes do MPB,Latin,0.99,3.96,October
Niklas,Schröder,Germany,Berlin,State is Unknown,Jane,Peacock,833,Faith No More,Album Of The Year,Alternative & Punk,0.99,3.96,May
Ellie,Sullivan,Canada,Yellowknife,NT,Jane,Peacock,833,Judas Priest,Living After Midnight,Metal,0.99,3.96,June
Isabelle,Mercier,France,Dijon,State is Unknown,Jane,Peacock,833,"Equale Brass Ensemble, John Eliot Gardiner & Munich Monteverdi Orchestra and Choir",Purcell: Music for the Queen Mary,Classical,0.99,3.96,April
Isabelle,Mercier,France,Dijon,State is Unknown,Jane,Peacock,833,Julian Bream,"J.S. Bach: Chaconne, Suite in E Minor, Partita in E Major & Prelude, Fugue and Allegro",Classical,0.99,3.96,April
Isabelle,Mercier,France,Dijon,State is Unknown,Jane,Peacock,833,"Roger Norrington, London Classical Players",Purcell: The Fairy Queen,Classical,0.99,3.96,April
Isabelle,Mercier,France,Dijon,State is Unknown,Jane,Peacock,833,The King's Singers,English Renaissance,Classical,0.99,3.96,April
Stanisław,Wójcik,Poland,Warsaw,State is Unknown,Margaret,Park,775,Queen,News Of The World,Rock,0.99,3.96,May
Stanisław,Wójcik,Poland,Warsaw,State is Unknown,Margaret,Park,775,R.E.M.,Green,Alternative & Punk,0.99,3.96,May
Richard,Cunningham,USA,Fort Worth,TX,Margaret,Park,775,U2,Zooropa,Rock,0.99,3.96,Febuary
João,Fernandes,Portugal,Lisbon,State is Unknown,Margaret,Park,775,Led Zeppelin,Led Zeppelin III,Rock,0.99,3.96,August
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775,Gilberto Gil,Quanta Gente Veio ver--Bônus De Carnaval,Jazz,0.99,3.96,April
Joakim,Johansson,Sweden,Stockholm,State is Unknown,Steve,Johnson,720,Ozzy Osbourne,Blizzard of Ozz,Rock,0.99,3.96,October
Joakim,Johansson,Sweden,Stockholm,State is Unknown,Steve,Johnson,720,Ozzy Osbourne,Diary of a Madman (Remastered),Rock,0.99,3.96,October
Joakim,Johansson,Sweden,Stockholm,State is Unknown,Steve,Johnson,720,Ozzy Osbourne,No More Tears (Remastered),Rock,0.99,3.96,October
Joakim,Johansson,Sweden,Stockholm,State is Unknown,Steve,Johnson,720,Ozzy Osbourne,Tribute,Metal,0.99,3.96,October
Helena,Holý,Czech Republic,Prague,State is Unknown,Steve,Johnson,720,U2,The Best Of 1980-1990,Rock,0.99,3.96,May
Steve,Murray,United Kingdom,Edinburgh,State is Unknown,Steve,Johnson,720,Iron Maiden,Piece Of Mind,Metal,0.99,3.96,May
Martha,Silk,Canada,Halifax,NS,Steve,Johnson,720,Os Paralamas Do Sucesso,Arquivo Os Paralamas Do Sucesso,Latin,0.99,3.96,January
Hannah,Schneider,Germany,Berlin,State is Unknown,Steve,Johnson,720,Eric Clapton,Unplugged,Latin,0.99,3.96,December
Enrique,Muñoz,Spain,Madrid,State is Unknown,Steve,Johnson,720,Olodum,Olodum,Latin,0.99,3.96,August
Leonie,Köhler,Germany,Stuttgart,State is Unknown,Steve,Johnson,720,Bruce Dickinson,Chemical Wedding,Metal,0.99,3.96,August
Dominique,Lefebvre,France,Paris,State is Unknown,Margaret,Park,775,Dread Zeppelin,Un-Led-Ed,Rock,0.99,2.98,June
Luís,Gonçalves,Brazil,São José dos Campos,SP,Jane,Peacock,833,Academy of St. Martin in the Fields & Sir Neville Marriner,The World of Classical Favourites,Classical,0.99,1.98,October
Luís,Gonçalves,Brazil,São José dos Campos,SP,Jane,Peacock,833,Berliner Philharmoniker & Hans Rosbaud,Sibelius: Finlandia,Classical,0.99,1.98,October
Manoj,Pareek,India,Delhi,State is Unknown,Jane,Peacock,833,"Emanuel Ax, Eugene Ormandy & Philadelphia Orchestra",Chopin: Piano Concertos Nos. 1 & 2,Classical,0.99,1.98,October
Manoj,Pareek,India,Delhi,State is Unknown,Jane,Peacock,833,Orchestra of The Age of Enlightenment,Bach: The Brandenburg Concertos,Classical,0.99,1.98,October
Edward,Francis,Canada,Ottawa,ON,Jane,Peacock,833,Metallica,Black Album,Metal,0.99,1.98,March
Edward,Francis,Canada,Ottawa,ON,Jane,Peacock,833,Metallica,Garage Inc. (Disc 2),Metal,0.99,1.98,March
Hugh,O'Reilly,Ireland,Dublin,Dublin,Jane,Peacock,833,Spyro Gyra,Morning Dance,Jazz,0.99,1.98,March
Hugh,O'Reilly,Ireland,Dublin,Dublin,Jane,Peacock,833,Stevie Ray Vaughan & Double Trouble,In Step,Blues,0.99,1.98,March
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833,Green Day,International Superhits,Alternative & Punk,0.99,1.98,March
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833,Spyro Gyra,Heart of the Night,Jazz,0.99,1.98,March
Frank,Ralston,USA,Chicago,IL,Jane,Peacock,833,Smashing Pumpkins,Rotten Apples: Greatest Hits,Alternative & Punk,0.99,1.98,June
Frank,Ralston,USA,Chicago,IL,Jane,Peacock,833,Soundgarden,A-Sides,Rock,0.99,1.98,June
Phil,Hughes,United Kingdom,London,State is Unknown,Jane,Peacock,833,Iron Maiden,The Number of The Beast,Metal,0.99,1.98,July
Phil,Hughes,United Kingdom,London,State is Unknown,Jane,Peacock,833,Iron Maiden,The X Factor,Rock,0.99,1.98,July
Patrick,Gray,USA,Tucson,AZ,Margaret,Park,775,Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Hip Hop/Rap,0.99,1.98,September
Patrick,Gray,USA,Tucson,AZ,Margaret,Park,775,Queen,Greatest Hits I,Rock,0.99,1.98,September
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775,Black Sabbath,Black Sabbath Vol. 4 (Remaster),Metal,0.99,1.98,November
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775,Body Count,Body Count,Alternative & Punk,0.99,1.98,November
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775,Marvin Gaye,Seek And Shall Find: More Of The Best (1963-1981),R&B/Soul,0.99,1.98,July
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775,Men At Work,The Best Of Men At Work,Rock,0.99,1.98,July
Patrick,Gray,USA,Tucson,AZ,Margaret,Park,775,Os Paralamas Do Sucesso,Acústico MTV,Latin,0.99,1.98,January
Patrick,Gray,USA,Tucson,AZ,Margaret,Park,775,Os Paralamas Do Sucesso,Arquivo II,Latin,0.99,1.98,January
Aaron,Mitchell,Canada,Winnipeg,MB,Margaret,Park,775,Led Zeppelin,Led Zeppelin I,Rock,0.99,1.98,August
Aaron,Mitchell,Canada,Winnipeg,MB,Margaret,Park,775,Led Zeppelin,Led Zeppelin II,Rock,0.99,1.98,August
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775,Eric Clapton,The Cream Of Clapton,Blues,0.99,1.98,August
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775,Eric Clapton,Unplugged,Blues,0.99,1.98,August
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775,Otto Klemperer & Philharmonia Orchestra,Beethoven: Symphony No. 6 'Pastoral' Etc.,Classical,0.99,1.98,April
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775,Yehudi Menuhin,Bartok: Violin & Viola Concertos,Classical,0.99,1.98,April
Leonie,Köhler,Germany,Stuttgart,State is Unknown,Steve,Johnson,720,Accept,Balls to the Wall,Rock,0.99,1.98,January
Leonie,Köhler,Germany,Stuttgart,State is Unknown,Steve,Johnson,720,Accept,Restless and Wild,Rock,0.99,1.98,January
Marc,Dubois,France,Lyon,State is Unknown,Steve,Johnson,720,"Academy of St. Martin in the Fields, Sir Neville Marriner & Thurston Dart",Bach: Orchestral Suites Nos. 1 - 4,Classical,0.99,1.98,April
Marc,Dubois,France,Lyon,State is Unknown,Steve,Johnson,720,The 12 Cellists of The Berlin Philharmonic,South American Getaway,Classical,0.99,1.98,April
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833,Smashing Pumpkins,Judas 0: B-Sides and Rarities,Alternative & Punk,0.99,0.99,September
Hugh,O'Reilly,Ireland,Dublin,Dublin,Jane,Peacock,833,Os Paralamas Do Sucesso,Arquivo Os Paralamas Do Sucesso,Latin,0.99,0.99,September
Edward,Francis,Canada,Ottawa,ON,Jane,Peacock,833,Iron Maiden,Rock In Rio [CD2],Rock,0.99,0.99,October
Emma,Jones,United Kingdom,London,State is Unknown,Jane,Peacock,833,Elis Regina,Elis Regina-Minha História,Latin,0.99,0.99,November
Luís,Gonçalves,Brazil,São José dos Campos,SP,Jane,Peacock,833,U2,Rattle And Hum,Rock,0.99,0.99,May
Roberto,Almeida,Brazil,Rio de Janeiro,RJ,Jane,Peacock,833,Guns N' Roses,Use Your Illusion I,Rock,0.99,0.99,May
Terhi,Hämäläinen,Finland,Helsinki,State is Unknown,Jane,Peacock,833,Queen,News Of The World,Rock,0.99,0.99,May
Isabelle,Mercier,France,Dijon,State is Unknown,Jane,Peacock,833,Spyro Gyra,Morning Dance,Jazz,0.99,0.99,March
Niklas,Schröder,Germany,Berlin,State is Unknown,Jane,Peacock,833,Calexico,Carried to Dust (Bonus Track Version),Alternative,0.99,0.99,March
Ladislav,Kovács,Hungary,Budapest,State is Unknown,Jane,Peacock,833,O Terço,Compositores,Rock,0.99,0.99,July
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833,Amy Winehouse,Back to Black,R&B/Soul,0.99,0.99,July
Robert,Brown,Canada,Toronto,ON,Jane,Peacock,833,Led Zeppelin,Led Zeppelin I,Rock,0.99,0.99,July
Fynn,Zimmermann,Germany,Frankfurt,State is Unknown,Jane,Peacock,833,Chico Buarque,Minha Historia,Latin,0.99,0.99,January
Phil,Hughes,United Kingdom,London,State is Unknown,Jane,Peacock,833,Gene Krupa,Up An' Atom,Jazz,0.99,0.99,January
Jennifer,Peterson,Canada,Vancouver,BC,Jane,Peacock,833,Antônio Carlos Jobim,Chill: Brazil (Disc 2),Latin,0.99,0.99,December
Wyatt,Girard,France,Bordeaux,State is Unknown,Jane,Peacock,833,Titãs,Acústico,Alternative & Punk,0.99,0.99,December
Frank,Ralston,USA,Chicago,IL,Jane,Peacock,833,Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Hip Hop/Rap,0.99,0.99,August
Ellie,Sullivan,Canada,Yellowknife,NT,Jane,Peacock,833,Faith No More,Album Of The Year,Alternative & Punk,0.99,0.99,April
Madalena,Sampaio,Portugal,Porto,State is Unknown,Margaret,Park,775,Metallica,Garage Inc. (Disc 1),Metal,0.99,0.99,September
Bjørn,Hansen,Norway,Oslo,State is Unknown,Margaret,Park,775,Stone Temple Pilots,Core,Rock,0.99,0.99,November
Dan,Miller,USA,Mountain View,CA,Margaret,Park,775,U2,All That You Can't Leave Behind,Rock,0.99,0.99,November
Kara,Nielsen,Denmark,Copenhagen,State is Unknown,Margaret,Park,775,Led Zeppelin,Houses Of The Holy,Rock,0.99,0.99,November
Mark,Taylor,Australia,Sidney,NSW,Margaret,Park,775,Kiss,Greatest Kiss,Rock,0.99,0.99,May
Patrick,Gray,USA,Tucson,AZ,Margaret,Park,775,Metallica,Black Album,Metal,0.99,0.99,March
John,Gordon,USA,Boston,MA,Margaret,Park,775,Smashing Pumpkins,Rotten Apples: Greatest Hits,Alternative & Punk,0.99,0.99,June
João,Fernandes,Portugal,Lisbon,State is Unknown,Margaret,Park,775,Various Artists,Vozes do MPB,Latin,0.99,0.99,June
Fernanda,Ramos,Brazil,Brasília,DF,Margaret,Park,775,Eric Clapton,The Cream Of Clapton,Blues,0.99,0.99,July
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775,Iron Maiden,Powerslave,Metal,0.99,0.99,January
Richard,Cunningham,USA,Fort Worth,TX,Margaret,Park,775,Os Paralamas Do Sucesso,Acústico MTV,Latin,0.99,0.99,January
Aaron,Mitchell,Canada,Winnipeg,MB,Margaret,Park,775,Djavan,Djavan Ao Vivo - Vol. 02,Latin,0.99,0.99,Febuary
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775,Spyro Gyra,Heart of the Night,Jazz,0.99,0.99,Febuary
František,Wichterlová,Czech Republic,Prague,State is Unknown,Margaret,Park,775,R.E.M.,Green,Alternative & Punk,0.99,0.99,Febuary
Daan,Peeters,Belgium,Brussels,State is Unknown,Margaret,Park,775,Metallica,Master Of Puppets,Metal,0.99,0.99,August
Diego,Gutiérrez,Argentina,Buenos Aires,State is Unknown,Margaret,Park,775,Bruce Dickinson,Chemical Wedding,Metal,0.99,0.99,August
Dominique,Lefebvre,France,Paris,State is Unknown,Margaret,Park,775,U2,How To Dismantle An Atomic Bomb,Rock,0.99,0.99,August
Heather,Leacock,USA,Orlando,FL,Margaret,Park,775,Tim Maia,Serie Sem Limite (Disc 1),Latin,0.99,0.99,April
Stanisław,Wójcik,Poland,Warsaw,State is Unknown,Margaret,Park,775,Iron Maiden,Live At Donington 1992 (Disc 2),Rock,0.99,0.99,April
Luis,Rojas,Chile,Santiago,State is Unknown,Steve,Johnson,720,Chicago Symphony Orchestra & Fritz Reiner,Scheherazade,Classical,0.99,0.99,October
Marc,Dubois,France,Lyon,State is Unknown,Steve,Johnson,720,The Tea Party,Tangents,Alternative & Punk,0.99,0.99,October
Mark,Philips,Canada,Edmonton,AB,Steve,Johnson,720,Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,0.99,0.99,October
Victor,Stevens,USA,Madison,WI,Steve,Johnson,720,R.E.M.,The Best Of R.E.M.: The IRS Years,Alternative & Punk,0.99,0.99,October
Hannah,Schneider,Germany,Berlin,State is Unknown,Steve,Johnson,720,Black Sabbath,Black Sabbath Vol. 4 (Remaster),Metal,0.99,0.99,November
Julia,Barnett,USA,Salt Lake City,UT,Steve,Johnson,720,Judas Priest,Living After Midnight,Metal,0.99,0.99,May
Alexandre,Rocha,Brazil,São Paulo,SP,Steve,Johnson,720,Gilberto Gil,Quanta Gente Veio Ver (Live),Latin,0.99,0.99,March
Steve,Murray,United Kingdom,Edinburgh,State is Unknown,Steve,Johnson,720,Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,0.99,0.99,March
Astrid,Gruber,Austria,Vienne,State is Unknown,Steve,Johnson,720,Marvin Gaye,Seek And Shall Find: More Of The Best (1963-1981),R&B/Soul,0.99,0.99,June
Enrique,Muñoz,Spain,Madrid,State is Unknown,Steve,Johnson,720,Iron Maiden,The Number of The Beast,Metal,0.99,0.99,June
Leonie,Köhler,Germany,Stuttgart,State is Unknown,Steve,Johnson,720,The Who,My Generation - The Very Best Of The Who,Rock,0.99,0.99,July
Kathy,Chase,USA,Reno,NV,Steve,Johnson,720,U2,The Best Of 1980-1990,Rock,0.99,0.99,January
Johannes,Van der Berg,Netherlands,Amsterdam,VV,Steve,Johnson,720,Kiss,Unplugged [Live],Rock,0.99,0.99,Febuary
Lucas,Mancini,Italy,Rome,RM,Steve,Johnson,720,Metallica,Kill 'Em All,Metal,0.99,0.99,December
Martha,Silk,Canada,Halifax,NS,Steve,Johnson,720,Eric Clapton,Unplugged,Latin,0.99,0.99,December
Joakim,Johansson,Sweden,Stockholm,State is Unknown,Steve,Johnson,720,Green Day,American Idiot,Alternative & Punk,0.99,0.99,August
Helena,Holý,Czech Republic,Prague,State is Unknown,Steve,Johnson,720,Olodum,Olodum,Latin,0.99,0.99,April
Jack,Smith,USA,Redmond,WA,Steve,Johnson,720,Caetano Veloso,Prenda Minha,Latin,0.99,0.99,April
